region,city,date,organizer,topic,participants_registered,participants_actual
Bayern,München,2021-06-03,Verein für vedische Kultur e.V.,"Vegetarismus - Go Vegetarian - Enjoy the Higher Taste! Abwechselnde Beiträge je 15-20 Minuten zu Thema ""Vegetarismus - der höhere Geschmack"" begleitet vom Mantra-Singen",12.0,
Bayern,München,2021-06-04,,Demokratie Leben,30.0,
Bayern,München,2021-06-04,,Zukunft Disco – Gedenken Yellow Sub,130.0,
Bayern,München,2021-06-04,,"Fridays For Future, Verkehrsaktionstag",100.0,
Bayern,München,2021-06-04,,Swingtanz – DEMO Open Air,100.0,
Bayern,München,2021-06-04,,"Beendigung der 21 jahre Folter , Organraubs und Mord an Falun Gong Praktizierende in China",5.0,
Bayern,München,2021-06-05,,Für Wahrheit Für Klarheit,200.0,
Bayern,München,2021-06-05,,Tango-Öffnung der Tanzschulen,100.0,
Bayern,München,2021-06-05,,Ich wähle AFD,2.0,
Bayern,München,2021-06-05,Karavane München,"Afghanistan is not Safe! Bleiberecht, Abschiebestopp, Evakuierung!",200.0,
Bayern,München,2021-06-05,,Das Schweigen brechen,200.0,
Bayern,München,2021-06-05,,Activists for the Victims,20.0,
Bayern,München,2021-06-05,,#noIAA – für eine RADikale Fairkehrswende,200.0,
Bayern,München,2021-06-05,,Zur Erschaffung und Erhaltung von Freiräumen für junge Künstler*innen in München,200.0,
Bayern,München,2021-06-05,,Jungen Menschen* Freiräume geben,150.0,
Bayern,München,2021-06-05,,„Habt keine Angst! Reißt die Tore auf für Christus“ (Johannes Paul II.) Die christliche Antwort auf die Ängste und Befürchtungen der heutigen Gesellschaft,35.0,
Bayern,München,2021-06-05,,„Habt keine Angst! Reißt die Tore auf für Christus“ (Johannes Paul II.) Die christliche Antwort auf die Ängste und Befürchtungen der heutigen Gesellschaft,35.0,
Bayern,München,2021-06-05,,Boykott der Olympischen Spiele 2022 in Beijing,15.0,
Bayern,München,2021-06-05,,Haben Träume – brauchen Räume für mehr kulturell-künstlerische Freiräume in München,200.0,
Bayern,München,2021-06-05,,Freiräumen,50.0,
Bayern,München,2021-06-05,,"gegen Autobahnbau, für eine Verkehrswende",250.0,
Bayern,München,2021-06-05,Falun Gong Gruppe München,Falun Gong,30.0,
Bayern,München,2021-06-05,,Tarifverhandlungen im Einzelhandel,20.0,
Bayern,München,2021-06-05,,Freiräume zur kulturellen Entfaltung der Jugend- und Subkultur,200.0,
Bayern,München,2021-06-05,,Für die Wiederbelärmung der Stadt,150.0,
Bayern,München,2021-06-05,Greenpeace München,Nachhaltige Mobilität,10.0,
Bayern,München,2021-06-06,,Freiheit für Julian Assange,20.0,
Bayern,München,2021-06-06,Öku-Büro für Frieden u. Gerechtigkeit,SOS Kolumbien. Zivilgesellschaftliche Aktion gegen die Menschenrechtsverletzungen in Kolumbien.,200.0,
Bayern,München,2021-06-07,,Weg mit Hartz IV,25.0,
Bayern,München,2021-06-07,die Basis,Demonstration für demokratische Schönheit,50.0,
Bayern,München,2021-06-07,,Mahnwache Flüchtlingslager,2.0,
Bayern,München,2021-06-08,Scientology,Die ehrenamtlichen Geistlichen der Scientology Kirche Sagen: „Man kann immer etwas tun“,10.0,
Bayern,München,2021-06-08,Schwesternschaft München v. BRK,Dienst Tag für Menschen – Für bessere Rahmenbedingungen in Pflege,50.0,
Bayern,München,2021-06-08,verdi Betriebsgruppe Finanzamt München,Forderungen zur Personalratswahl aus Sicht der Gewerkschaft ver.di,5.0,
Bayern,München,2021-06-08,IG Metall,Tarifrunde 2021 im KFZ Handwerk Warnstreik bei Mahab,100.0,
Bayern,München,2021-06-08,,"Information, Austausch, Vernetzung für Mieter*innen",80.0,
Bayern,München,2021-06-08,,„Die Rechte des Kindes sind unantastbar“ Für die uneingeschränkten Rechte von Kindern zu allen Zeiten,30.0,
Bayern,München,2021-06-08,IG Metall,Tarifrunde 2021 im bayerischen Kfz-Handwerk Warnstreik bei MINI (BMW NL),50.0,
Bayern,München,2021-06-09,IG Metall,Delegiertenversammlung,50.0,
Bayern,München,2021-06-09,,Kunst und Kultur verbindet.,200.0,
Bayern,München,2021-06-09,Die Gegenwärtigen,"Gesundheit: Die Heilkraft in Dir, gestalte dein Leben und deine Gesundheit so wie Du es willst",80.0,
Bayern,München,2021-06-09,IG Metall,Tarifrunde 2021 im KFZ Handwerk Warnstreik bei BMW Nederlassung,100.0,
Bayern,München,2021-06-09,,Solidarität mit Palästina und den protestierenden Aktivisten in Kolumbien,200.0,
Bayern,München,2021-06-09,,Für demokratische Reformen,150.0,
Bayern,München,2021-06-10,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-06-10,IG Metall,Tarifrunde 2021 im KFZ Handwerk Warnstreik bei Daimler Niederlassung,60.0,
Bayern,München,2021-06-10,,"Beendigung der 21 jahre Folter , Organraubs und Mord an Falun Gong Praktizierende in China",5.0,
Bayern,München,2021-06-10,Verein für vedische Kultur e.V.,"Vegetarismus - Go Vegetarian - Enjoy the Higher Taste! Abwechselnde Beiträge je 15-20 Minuten zu Thema ""Vegetarismus - der höhere Geschmack"" begleitet vom Mantra-Singen",12.0,
Bayern,München,2021-06-10,Parents For Future München,Mahnwache zum Klimawandel,20.0,
Bayern,München,2021-06-11,,Demokratie Leben,30.0,
Bayern,München,2021-06-11,Frauen in Schwarz,Gerechter Frieden in Nahost,12.0,
Bayern,München,2021-06-11,Isarlust e.V.,„Kulturlieferdienst“ - Rettet die Münchner und Bayerische Kunst- und Kultursezene „Verkehrswende“ - Schafft (temporäre) öffentliche Räume auf (weitgehend) leeren Autostraßen „Solidarität“ - Danke Arbeiter*innen d Seuchenbewältigung & Behördenvertr. D Demokratieverteidigung,135.0,
Bayern,München,2021-06-11,IG Metall,Tarifrunde 2021 im KFZ Handwerk Warnstreik bei Daimler Niederlassung,70.0,
Bayern,München,2021-06-11,,"Friday for Future, Grünen Parteitag Aktion",100.0,
Bayern,München,2021-06-11,,Bauernmärkte und regionale Ernährung,10.0,
Bayern,München,2021-06-11,Greenpeace München,Keine Werbung für Billigfleisch,7.0,
Bayern,München,2021-06-11,Greenpeace München,Keine Werbung für Billigfleisch,7.0,
Bayern,München,2021-06-11,Greenpeace München,Keine Werbung für Billigfleisch,7.0,
Bayern,München,2021-06-11,Greenpeace München,Keine Werbung für Billigfleisch,7.0,
Bayern,München,2021-06-11,,Swing-Tanz-Demo Open Air vollständige Öffnungen der Tanzschulen ohne Begrenzungen,100.0,
Bayern,München,2021-06-11,,Illegaler Abriss des Uhrmacherhäusels in der Oberen Grasstraße 1,45.0,
Bayern,München,2021-06-11,,Peru,70.0,
Bayern,München,2021-06-12,,Für Wahrheit Für Klarheit,200.0,
Bayern,München,2021-06-12,,Tango-Öffnung der Tanzschulen,100.0,
Bayern,München,2021-06-12,Münchner Bündnis gegen Krieg und Rassismus,Stop G7 – No to Nato,600.0,
Bayern,München,2021-06-12,Kollektiv Kafe Marat,Für mehr Krach und Unordnung in unserer Stadt,200.0,
Bayern,München,2021-06-12,,"Myanmar, Demonstration gegen den Militärputsch",130.0,
Bayern,München,2021-06-12,,Boykott der Olympischen Spiele 2022 in Beijing,15.0,
Bayern,München,2021-06-12,1bis19 e.V.,Grundrechte erhalten,10.0,
Bayern,München,2021-06-12,,Gegen rechte Krisenlösungen. Shutdown capitalism.,20.0,
Bayern,München,2021-06-12,,Boykotieren Sie die Scheinwahlen im Iran,10.0,
Bayern,München,2021-06-12,,Activists for the Victims,20.0,
Bayern,München,2021-06-12,Junhgendorganisation Bund Naturschutz,Nachhaltige Mobilität für ein besseres Klima,70.0,
Bayern,München,2021-06-12,KJR München-Stadt,Kundgebung zu Leerstand in München,30.0,
Bayern,München,2021-06-12,,Autokorso,150.0,
Bayern,München,2021-06-12,,Aufklärungsaktion anlässlich Tiertransporte Awareness Day,6.0,
Bayern,München,2021-06-12,variocontact e.V.,"Wahlkreiskongress 217 München-Nord – Bundestagswahl Interessen brauchten kompetente, ehrliche… Parteien",75.0,
Bayern,München,2021-06-12,BI Mehr Platz zum Leben,Bürger*innen gestalten Ihre Stadt,40.0,
Bayern,München,2021-06-13,Isarlust e.V.,„Kulturlieferdienst“ - Rettet die Münchner und Bayerische Kunst- und Kultursezene „Verkehrswende“ - Schafft (temporäre) öffentliche Räume auf (weitgehend) leeren Autostraßen „Solidarität“ - Danke Arbeiter*innen d Seuchenbewältigung & Behördenvertr. D Demokratieverteidigung,135.0,
Bayern,München,2021-06-13,,"Tango ist gesund! Für Körper, Geist und Seele und stärkt das Immunsystem. Gerade die Pandemie hat gezeigt, dass der Zusammenhalt in der Gesellschaft wichtig ist. Beim Tango tanzen alle gemeinsam als ganzes und doch bleibt jedem seine Freiheit im Paar. Um das zu zeigen demonstrieren wir tanzend.",120.0,
Bayern,München,2021-06-14,,Freiheitsrechte,200.0,
Bayern,München,2021-06-14,die Basis,Demonstration für demokratische Schönheit,50.0,
Bayern,München,2021-06-14,Trump Club Munich,Maga (Make Amerioca Great Again),6.0,
Bayern,München,2021-06-14,IG Metall,Tarifrunde 2021 im bayerischen Kfz-Handwerk Warnstreik bei Mercedes Benz,40.0,
Bayern,München,2021-06-14,IG Metall,Tarifrunde 2021 im bayerischen Kfz-Handwerk Warnstreik bei Mercedes Benz,40.0,
Bayern,München,2021-06-15,Schwesternschaft München v. BRK,Dienst Tag für Menschen – Für bessere Rahmenbedingungen in Pflege,50.0,
Bayern,München,2021-06-15,Green City,Baumbegrünung in Untergiesing und Sendling,50.0,
Bayern,München,2021-06-15,,Deutschland unterbindet Friedensdelegation nach Südkurdistan,30.0,
Bayern,München,2021-06-16,ver.di München,"Genug geklatscht, Soziale Berufe aufwerten. Jetzt!",,
Bayern,München,2021-06-16,Scientology Kirche Bayern e.V.,Die ehrenamtlichen Geistlichen der Scientology Kirche Sagen: „Man kann immer etwas tun“,10.0,
Bayern,München,2021-06-16,,Mahnwache und Gedenken an Soweto Uprising June 16th 1976,50.0,
Bayern,München,2021-06-16,ver.di   ,Genug geklatscht. Kampftag der Münchner Klinikbeschäftigten,200.0,
Bayern,München,2021-06-16,,Klimaschützen ist kein Verbrechen,100.0,
Bayern,München,2021-06-16,,Für demokratische Reformen des politischen Systems,100.0,
Bayern,München,2021-06-16,IG Metall,Tarifrunde 2021 im bayerischen Kfz-Handwerk Warnstreik bei BMW,50.0,
Bayern,München,2021-06-17,Isarlust e.V.,:,135.0,
Bayern,München,2021-06-17,CSU Obermenzing,Ortshauptversammlung mit Neuwahlen,60.0,
Bayern,München,2021-06-17,,"Beendigung der 21 jahre Folter , Organraubs und Mord an Falun Gong Praktizierende in China",5.0,
Bayern,München,2021-06-17,"BUND Naturschutz, KG München",9. Jahrestag Bürgerentscheid „Bürgerbegehren zur Verhinderung der 3. Startbahn,50.0,
Bayern,München,2021-06-17,Parents For Future München,Mahnwache zum Klimawandel der Parents For Future München,20.0,
Bayern,München,2021-06-17,Verein für vedische Kultur e.V.,"Vegetarismus - Go Vegetarian - Enjoy the Higher Taste! Abwechselnde Beiträge je 15-20 Minuten zu Thema ""Vegetarismus - der höhere Geschmack"" begleitet vom Mantra-Singen",10.0,
Bayern,München,2021-06-17,,Protest gegen den Mordanschlag auf Deniz Poyraz,30.0,
Bayern,München,2021-06-18,,Demokratie Leben,30.0,
Bayern,München,2021-06-18,,Nein zum Regime der religiösen Diktatur! Ja zu einer demokratischen Republik!,22.0,
Bayern,München,2021-06-18,,Protest gegen die Planung der autoritären iranischen Regierung zur Fälschung der Präsidentsschaftswahlen im Juni 2021,30.0,
Bayern,München,2021-06-18,Junge Union Schwabing,Neuwahlen,40.0,
Bayern,München,2021-06-18,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-06-18,Asha Kultur Verein München,Öffentliche Aufmerksamkeit gegen Wahlbetrug,30.0,
Bayern,München,2021-06-18,,Vorrang für Radfahrer (und Fußgänger),6.0,
Bayern,München,2021-06-18,,"Fridays For Future, Demonstration zur EU-Taxonomie",80.0,
Bayern,München,2021-06-18,Radentscheid München,Radentscheid München REM WirFEiernJedenMeter Erfolgreicher Bau des Arnulfstegs,25.0,
Bayern,München,2021-06-18,München ist bunt! e.V.,Gegen jeden Judenhass,300.0,
Bayern,München,2021-06-18,SDAJ,"Diese Krise macht uns reich, eure Armut uns noch reicher",25.0,
Bayern,München,2021-06-19,,Für Wahrheit Für Klarheit,200.0,
Bayern,München,2021-06-19,,Tango-Öffnung der Tanzschulen,100.0,
Bayern,München,2021-06-19,,Activists for the Victims,20.0,
Bayern,München,2021-06-19,,Boykott der Olympischen Spiele 2022 in Beijing,15.0,
Bayern,München,2021-06-19,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-06-19,,"BILDER EINER BEWEGUNG Kunst von links unten, Kundgebung zur Vielfältigkeit linken Subkultur.",70.0,
Bayern,München,2021-06-19,,Guerillakino – eine politische Gegenöffentlichkeit aufbauen.,50.0,
Bayern,München,2021-06-19,,Belarus,200.0,
Bayern,München,2021-06-19,,Die Corona- und Klimapolitik des brasilianischen Präsidenten Jair Bolsonaro,30.0,
Bayern,München,2021-06-19,,Radeln für den Mietenstopp,200.0,
Bayern,München,2021-06-19,,Radeln für Europa,50.0,
Bayern,München,2021-06-19,,Kulturnot,400.0,
Bayern,München,2021-06-19,,Wählerinitiative internationales Bündnis – München Süd,20.0,
Bayern,München,2021-06-19,,Wehret den Anfängen,35.0,
Bayern,München,2021-06-19,Falun Gong Gruppe München,Falun Gong,30.0,
Bayern,München,2021-06-19,,Autokorso München spezial,100.0,
Bayern,München,2021-06-19,,"Zurück zum Glauben, zurück zu Gott!",30.0,
Bayern,München,2021-06-19,,Habt keine Angst! Reißt die Tore auf für Christus (Johannes Paul II),45.0,
Bayern,München,2021-06-19,,Gegenprotest zu den Aufdeckrecherechen (Exotenleder) bei Louis Vuitton,4.0,
Bayern,München,2021-06-20,,"Tango ist gesund! Für Körper, Geist und Seele und stärkt das Immunsystem. Gerade die Pandemie hat gezeigt, dass der Zusammenhalt in der Gesellschaft wichtig ist. Beim Tango tanzen alle gemeinsam als ganzes und doch bleibt jedem seine Freiheit im Paar. Um das zu zeigen demonstrieren wir tanzend.",120.0,
Bayern,München,2021-06-20,,Aktionstag der Seebrücke,100.0,
Bayern,München,2021-06-21,Industriegewerkschaft BAU,Kundgebung zu den laufenden Tarifverhandlungen im Bauhauptgewerbe,175.0,
Bayern,München,2021-06-21,,Mahnwache Flüchtlingslager,2.0,
Bayern,München,2021-06-22,Schwesternschaft München v. BRK,Dienst Tag für Menschen – Für bessere Rahmenbedingungen in Pflege,50.0,
Bayern,München,2021-06-22,Scientology,Die ehrenamtlichen Geistlichen der Scientology Kirche Sagen: „Man kann immer etwas tun“,10.0,
Bayern,München,2021-06-22,,Solidarität und Freiheit für alle politischen Gefangenen (Forst Kasten),15.0,
Bayern,München,2021-06-22,,Gegen Polizeiwillkür und die Verlegung einer unbekannten Person in eine Haftanstalt und gegen Platzverweise,15.0,
Bayern,München,2021-06-23,,Klimakrise und Mobilisierung zu Grossaktion im August,25.0,
Bayern,München,2021-06-23,,Für volle Gültigkeit von Art. 8 Abs. 1 GG,100.0,
Bayern,München,2021-06-23,CSD München,Don´T kick LGBTIQ Rights,36.0,
Bayern,München,2021-06-23,Volt München,"Demonstration gegen die Ablehnung des Antrages des gesamten Stadtrates der LHM durch die UEFA die Allianz Arena in Regenbogenfarben erleuchten zu lassen.
durch die UEFA die Allianz Arena in Regenbogenfarben erleuchten zu lassen.",20.0,
Bayern,München,2021-06-23,Sportive Germany Activation GmbH,Don´T kick LGBTIQ Rights,10.0,
Bayern,München,2021-06-24,,"Beendigung der 21 jahre Folter , Organraubs und Mord an Falun Gong Praktizierende in China",5.0,
Bayern,München,2021-06-24,Amnesty International,Mahnwache zum Austritt der Türkei aus der Istanbul Konvention,15.0,
Bayern,München,2021-06-24,Verein für vedische Kultur e.V.,Veganismus,10.0,
Bayern,München,2021-06-24,,Sofort Schluss mit der Masken – und Testpflicht an Schulen,100.0,
Bayern,München,2021-06-24,Parents For Future München,Mahnwache zum Klimawandel der Parents For Future München. Motto: „Haltungs zeigen für‘s Klima“,20.0,
Bayern,München,2021-06-24,,"Tarifverhandlungen im Einzelhandel, Solidarität mit allen Streikenden im Einzelhandel, Krise, Streik bei H&M, Arbeitskämpfe bei H&M im Olympia-Einkaufszentrum",20.0,
Bayern,München,2021-06-24,,Übergabe der Unterschriften zum Volksbegehren „Landtag abberufen“,50.0,
Bayern,München,2021-06-24,,Orthodoxe Christen wollen Ungarn für die Verteidigung christlicher Werte in Europa danken,4.0,
Bayern,München,2021-06-24,,Auflösung des Bayerischen Landtags und die Konsequenzen Direkt Demokratie und Direkt Kandidatur,125.0,
Bayern,München,2021-06-25,Active Love,Frieden und Gerechtigkeit,10.0,
Bayern,München,2021-06-25,,Demokratie Leben,30.0,
Bayern,München,2021-06-25,Frauen in Schwarz,Gerechter Frieden in Nahost,12.0,
Bayern,München,2021-06-25,FFF,FridaysForFuture,100.0,
Bayern,München,2021-06-25,Helfer Deutschland e.V.,Gebet für von vorgeburtlicher Tötung bedrohter Menschen,25.0,
Bayern,München,2021-06-25,,Auftakt der Kampagne „Tausende stimmen gegen Rechts“ Eine Aktion der OMAS GEGEN RECHTS zur Wahl,30.0,
Bayern,München,2021-06-25,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-06-25,,Per0,60.0,
Bayern,München,2021-06-26,Amnesty International,Mahnwache zur Menschenrechtslage in China,30.0,
Bayern,München,2021-06-26,,Tango-Öffnung der Tanzschulen,100.0,
Bayern,München,2021-06-26,,Activists for the Victims,20.0,
Bayern,München,2021-06-26,,Boykott der Olympischen Spiele 2022 in Beijing,15.0,
Bayern,München,2021-06-26,,Mahnwache gegen Altersarmut der SGV Partei,6.0,
Bayern,München,2021-06-26,Grüne Jugend München,Antirassistischer Aktionstag,15.0,
Bayern,München,2021-06-26,,Für Freiheit Für Klarheit Für Frieden,35.0,
Bayern,München,2021-06-26,Amnesty International,Einsatz für politische Gefangene und Meinungsfreiheit in den Vereinigten Arabischen Emiraten,12.0,
Bayern,München,2021-06-26,,Corona-Lockerungen nur während der EM 2021? Wir fordern Lockerungen für alle Menschen…,300.0,
Bayern,München,2021-06-26,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-06-26,Falun Gong Gruppe München,Beendigung der Verfolgung und des Organraubs an Falun Gong Praktizierenden in China. Wo die Beziehungen zum kommunistischen China eng sind – folgt das Virus NIEDER MIT DEM TEUFEL DER KOMMUNISTISCHEN PARTEI CHINAS,30.0,
Bayern,München,2021-06-26,,"Zurück zum Glauben, zurück zu Gott!",30.0,
Bayern,München,2021-06-26,,No al fujigolpe; nein zu Fujimori Putschabsichten; Fujimori nunca mas; Nie wieder Fujimori; Castillo hat demokratischen Wahlen gewonnen,60.0,
Bayern,München,2021-06-27,grundeinkommenverein München,"Das bedingungslose Grundeinkommen mit der Frage: what would you do, if your income were taken care of?",17.0,
Bayern,München,2021-06-27,,"Tango ist gesund! Für Körper, Geist und Seele und stärkt das Immunsystem. Gerade die Pandemie hat gezeigt, dass der Zusammenhalt in der Gesellschaft wichtig ist. Beim Tango tanzen alle gemeinsam als ganzes und doch bleibt jedem seine Freiheit im Paar. Um das zu zeigen demonstrieren wir tanzend.",120.0,
Bayern,München,2021-06-27,Isarlust e.V.,Kulturlieferdienst,135.0,
Bayern,München,2021-06-28,,Friedlicher Aufruf zum Beschützen unserer Freiheitsrechte – Meditation und Tanz für Würde &Selbstbestimmung,200.0,
Bayern,München,2021-06-28,Junge Union München,Durchführung einer Vorstandssitzung der Jungen Union München,40.0,
Bayern,München,2021-06-28,,Freiheit für Frettchen / Inhaftierte Person mit der Buch-Nr.: 1586/21,10.0,
